generation,N_shifts,logPrior,logLik,eventRate,acceptRate
10830000,60,294.401,-6979.22,59.696,0.295
10840000,60,297.176,-6974.22,50.082,0.2979
10850000,56,284.513,-6979.97,54.8224,0.3118
10860000,53,254.433,-6999.78,55.9101,0.3023
10870000,50,251.204,-6982.83,31.1574,0.2945
10880000,59,293.107,-6963.01,65.666,0.2834
10890000,63,321.678,-6965.18,62.4896,0.292
10900000,56,280.576,-6963.07,56.5746,0.2852
10910000,61,296.052,-6966.02,65.7278,0.3011
10920000,54,254.008,-6971.26,56.2998,0.3091
10930000,53,252.07,-6976.44,47.8721,0.299
10940000,49,221.968,-6980.17,36.9186,0.2823
10950000,48,235.207,-7003.58,46.6223,0.284
10960000,49,238.705,-7000.19,38.2422,0.2882
10970000,41,189.631,-6993.19,35.4088,0.2622
10980000,39,173.873,-6981.19,40.9476,0.2592
10990000,41,190.383,-6974.94,38.9308,0.2408
11000000,46,225.789,-6981.28,49.5709,0.2668
11010000,45,218.733,-6986.45,41.0907,0.2801
11020000,43,217.515,-6982.27,41.5278,0.2779
11030000,43,212.077,-6989.69,48.0907,0.2817
11040000,41,193.911,-6978.23,50.2067,0.2649
11050000,41,198.404,-6995.92,34.2567,0.2602
11060000,40,177.482,-6990.68,27.5748,0.2584
11070000,39,183.931,-6989.2,40.9069,0.263
11080000,40,195.213,-7007.09,46.4898,0.2527
11090000,38,172.915,-6975.69,38.8665,0.2588
11100000,35,164.023,-6994.01,32.4508,0.2575
11110000,40,195.127,-6982.19,57.7909,0.2664
11120000,40,193.894,-6993.04,38.6694,0.2711
11130000,41,195.067,-6997.27,33.8409,0.2731
11140000,45,218.716,-6988.33,32.5708,0.281
11150000,42,189.88,-7005.65,39.5937,0.2949
11160000,39,190.725,-6997.13,40.3288,0.2575
11170000,39,183.546,-6996.66,38.2809,0.265
11180000,40,195.308,-7001.13,42.2596,0.2563
11190000,41,190.844,-6991.84,49.8983,0.2574
11200000,40,195.224,-6992.07,36.8165,0.2627
11210000,44,202.714,-7001.19,44.2883,0.2717
11220000,42,198.216,-7003.14,38.9187,0.3155
11230000,47,228.187,-7001.35,51.2764,0.2906
11240000,41,189.395,-6992.46,40.0651,0.2869
11250000,40,187.165,-6993.99,35.1467,0.2781
11260000,42,201.683,-6991.89,51.1594,0.2895
11270000,47,225.489,-6980.78,40.5304,0.2797
11280000,38,177.935,-6986.98,34.9565,0.273
11290000,39,198.03,-6989.05,31.0908,0.2707
11300000,38,184.209,-7004.26,38.1234,0.2839
11310000,36,178.097,-7013.88,33.3826,0.2691
11320000,39,191.743,-7004.43,28.9313,0.2665
11330000,36,169.876,-7017.84,44.2816,0.2634
11340000,40,188.535,-7001.67,30.0113,0.2647
11350000,37,174.953,-7004.53,39.7871,0.2634
11360000,41,196.548,-6992.74,38.0453,0.2708
11370000,43,210.012,-7000.27,42.3406,0.2635
11380000,45,205.632,-7007.63,46.3642,0.2803
11390000,45,213.477,-7009.09,41.7615,0.2584
11400000,46,216.335,-6986.58,48.0514,0.2651
11410000,52,249.782,-6975.35,47.1734,0.2748
11420000,48,227.904,-6980.94,59.4204,0.2827
11430000,45,214.775,-6977.69,49.9316,0.284
11440000,43,213.062,-6990.42,42.3051,0.2656
11450000,40,187.427,-6961.36,31.2843,0.2589
11460000,44,202.042,-6962.9,47.6439,0.2594
11470000,44,205.613,-6974.26,46.5287,0.2708
11480000,49,228.906,-6978.82,45.4578,0.2669
11490000,47,208.21,-6966.66,38.2337,0.2888
11500000,47,220.733,-6973.33,45.6908,0.2758
11510000,47,228.846,-6972.58,48.5428,0.2712
11520000,46,222.777,-6978.38,34.3179,0.2685
11530000,48,233.661,-6984.38,51.0403,0.2917
11540000,39,180.67,-6989.59,33.3013,0.2736
11550000,42,202.678,-6974.61,58.5963,0.2558
11560000,48,228.568,-6968.15,44.8678,0.2617
11570000,51,249.567,-6978.28,49.4095,0.2726
11580000,47,231.474,-6973.12,56.6277,0.2825
11590000,43,213.446,-6988.11,49.8483,0.2764
11600000,41,197.289,-6978.07,31.9192,0.2785
11610000,40,194.409,-6980.97,39.0239,0.2736
11620000,40,185.601,-6983.9,32.998,0.2555
11630000,42,197.281,-6985.98,33.8732,0.269
11640000,45,217.121,-6977.13,43.4789,0.2693
11650000,43,202.78,-6984.96,39.3486,0.2815
11660000,40,193.922,-7008.22,38.6451,0.2693
11670000,37,165.099,-6992.44,38.9196,0.2576
11680000,40,182.655,-6996.71,37.9848,0.2582
11690000,41,192.195,-6994.53,31.328,0.2519
11700000,37,167.031,-7000.12,50.7523,0.2569
11710000,36,162.572,-6990.05,33.2293,0.2251
11720000,39,173.218,-6987.24,45.2855,0.2402
11730000,36,165.128,-6988.66,27.7614,0.2446
11740000,36,161.166,-6992.22,38.4496,0.2437
11750000,38,173.153,-6979.43,39.8859,0.2426
11760000,34,145.585,-6987.11,37.3417,0.2464
11770000,36,162.498,-6978.33,26.9691,0.248
11780000,41,187.856,-6988.34,39.1235,0.2414
11790000,41,194.354,-6986.62,39.1335,0.269
11800000,46,220.223,-6981.46,49.4058,0.2858
11810000,50,231.785,-6979.62,37.2863,0.3065
11820000,49,239.544,-6987.71,39.0792,0.2947
11830000,50,240.514,-6978.91,41.6813,0.2842
11840000,44,211.057,-6996.33,39.9686,0.2967
11850000,49,247.535,-6984.36,48.6173,0.2942
11860000,52,256.549,-6971.64,50.3843,0.2885
11870000,54,255.517,-6958.48,55.0007,0.2921
11880000,47,213.601,-6962.34,51.8544,0.284
11890000,54,261.728,-6980.19,60.8027,0.2932
11900000,52,243.227,-6975.58,48.6149,0.2862
11910000,48,229.772,-6974.69,59.6035,0.2715
11920000,46,212.261,-6974.51,43.1924,0.2685
11930000,60,294.138,-6979.77,56.1516,0.2991
11940000,51,251.335,-6982.23,40.4667,0.2976
11950000,52,239.659,-6964.29,52.2413,0.2939
11960000,51,247.062,-6965.78,46.3791,0.297
11970000,52,247.953,-6969.11,45.7246,0.289
11980000,41,181.477,-6990,52.6002,0.2671
11990000,38,156.678,-6984.2,35.2231,0.2552
12000000,38,162.204,-6983.43,41.2924,0.247
12010000,43,194.634,-6976.66,34.1062,0.2583
12020000,47,215.763,-6990.47,41.7882,0.2626
12030000,51,243.248,-6978.08,54.1468,0.2849
12040000,45,206.926,-6969.43,48.559,0.2863
12050000,54,257.29,-6973.94,51.4612,0.277
12060000,42,187.152,-6966.71,38.1487,0.2823
12070000,45,218.209,-6978.04,40.3539,0.2597
12080000,44,208.023,-6982.48,56.8709,0.2682
12090000,42,188.635,-6985.87,51.1766,0.27
12100000,46,213.243,-6985.5,43.3826,0.2495
12110000,40,183.598,-6986.37,35.3362,0.2703
12120000,43,199.247,-6982.64,49.2151,0.2537
12130000,39,172.173,-6966.28,31.3289,0.2643
12140000,45,208.998,-6969.51,61.562,0.2739
12150000,46,212.234,-6965.54,40.7013,0.2738
12160000,48,227.653,-6977.78,47.422,0.2758
12170000,50,238.058,-6960.35,50.247,0.2861
12180000,46,215.338,-6974.74,37.198,0.2645
12190000,45,217.354,-6978.57,44.9787,0.2756
12200000,45,221.751,-6988.56,45.0876,0.2811
12210000,44,208.786,-6986.37,49.902,0.2757
12220000,48,232.526,-6975.24,49.1107,0.2927
12230000,53,264.364,-6971.18,45.9004,0.2957
12240000,45,212.456,-6992.54,45.6386,0.2885
12250000,47,216.965,-6974.83,47.7822,0.2815
12260000,45,214.389,-6970.06,39.0991,0.2712
12270000,45,213.614,-6964.22,39.3999,0.2846
12280000,48,239.388,-6961.99,49.4986,0.2846
12290000,46,223.772,-6965.52,41.2548,0.2956
12300000,45,215.399,-6960.16,51.3033,0.2891
12310000,45,213.497,-6962.8,47.0952,0.2807
12320000,46,221.034,-6969.75,40.8025,0.2787
12330000,46,207.403,-6967.57,41.9385,0.2641
12340000,47,217.89,-6961.41,46.4343,0.2703
12350000,52,248.293,-6963.22,46.4657,0.2696
12360000,53,241.05,-6964.22,68.5894,0.2804
12370000,55,261.692,-6970.29,49.2507,0.2895
12380000,51,249.702,-6967.86,44.4847,0.2899
12390000,51,245.448,-6966.35,39.9863,0.2844
12400000,53,252.329,-6966.83,56.6001,0.2907
12410000,48,229.061,-6978.12,40.1467,0.2748
12420000,50,229.754,-6968.76,52.6984,0.2688
12430000,47,215.102,-6978.04,32.3798,0.2822
12440000,50,238.971,-6973.6,49.6124,0.278
12450000,49,228.333,-6970.27,43.241,0.2908
12460000,51,240.34,-6966.72,53.3978,0.2859
12470000,51,242.369,-6966.78,49.1833,0.2755
12480000,49,217.874,-6975.29,44.2816,0.2768
12490000,46,209.899,-6988.55,36.6839,0.2776
12500000,43,192.202,-6988.23,48.1512,0.2789
12510000,42,180.528,-6983.62,46.5474,0.2493
12520000,46,201.162,-6972.59,47.4104,0.2657
12530000,52,246.91,-6964.47,43.9121,0.2784
12540000,51,238.737,-6961.75,52.1383,0.2795
12550000,54,259.683,-6981.16,49.5016,0.2885
12560000,54,257.931,-6969.89,50.1809,0.3025
12570000,47,211.502,-6969.23,46.4597,0.2862
12580000,46,209.913,-6957.14,42.6872,0.2733
12590000,56,260.856,-6970.41,51.5054,0.2853
12600000,59,290.794,-6960.73,56.0306,0.309
12610000,55,264.342,-6947.66,52.2408,0.3085
12620000,56,270.762,-6947.5,62.0335,0.2956
12630000,62,307.517,-6949.85,61.7865,0.2973
12640000,61,283.128,-6950.83,51.4912,0.3135
12650000,54,250.45,-6955.93,48.8263,0.3007
12660000,48,226.748,-6963.52,35.6247,0.3035
12670000,52,246.381,-6963.86,46.4035,0.2804
12680000,55,266.753,-6962.19,52.391,0.2904
12690000,57,276.571,-6958.82,53.7426,0.3064
12700000,55,260.894,-6962.72,72.5569,0.295
12710000,54,259.355,-6950.45,55.5326,0.3123
12720000,56,275.181,-6942.3,49.5219,0.2892
12730000,55,263.686,-6949.87,47.1052,0.2957
12740000,58,278.231,-6951.16,38.0601,0.2943
12750000,53,259.381,-6958.74,38.0053,0.2966
12760000,60,285.526,-6951.63,49.4962,0.2991
12770000,56,271.77,-6967.71,50.2594,0.287
12780000,55,255.358,-6967.84,53.4104,0.2829
12790000,60,298.854,-6963.23,55.5657,0.3125
12800000,57,257.803,-6952.3,52.745,0.3036
12810000,54,261.472,-6964.33,51.1615,0.2944
12820000,54,263.498,-6957.13,38.6714,0.298
12830000,50,231.946,-6961.9,42.419,0.2861
12840000,49,239.481,-6949.92,36.229,0.271
12850000,52,252.134,-6955.2,57.1139,0.2732
12860000,48,231.439,-6962.72,57.549,0.2853
12870000,49,242.379,-6961.48,43.3342,0.2746
12880000,52,256.778,-6963.7,63.5516,0.2825
12890000,53,254.32,-6966.35,48.5898,0.2893
12900000,60,308.764,-6947.03,54.6639,0.2949
12910000,55,261.977,-6955.76,54.623,0.2899
12920000,54,267.233,-6961.48,52.8323,0.2967
12930000,52,253.345,-6971.06,52.0771,0.2749
12940000,61,297.98,-6970.01,50.7033,0.2877
12950000,61,312.926,-6982.79,50.1003,0.3062
12960000,60,303.024,-6959.57,48.6117,0.2928
12970000,57,273.898,-6971.13,55.0828,0.2903
12980000,50,246.371,-6966.04,56.8031,0.2853
12990000,55,265.721,-6978,43.4544,0.2736
13000000,50,245.42,-6979.03,57.5266,0.2841
13010000,54,276.442,-6972.71,43.078,0.2939
13020000,55,269.016,-6965.23,51.8082,0.3027
13030000,49,237.169,-6975.17,56.7386,0.2777
13040000,49,234.628,-6979.25,48.4298,0.2703
13050000,52,252.868,-6950.1,43.4409,0.2888
13060000,54,250.579,-6971.36,49.8561,0.2791
13070000,59,276.903,-6966.91,60.5163,0.2885
13080000,51,247.264,-6976.01,40.3501,0.288
13090000,50,239.486,-6971.58,45.578,0.2762
13100000,50,246.919,-6974.22,50.5035,0.2873
13110000,51,247.158,-6966.07,48.6114,0.3051
13120000,47,237.745,-6977.66,49.1052,0.2765
13130000,46,222.754,-6968.96,51.06,0.2878
13140000,52,252.704,-6962.79,62.5379,0.2823
13150000,53,259.019,-6970.85,46.2217,0.2955
13160000,50,247.387,-6981.51,42.6492,0.3005
13170000,54,285.295,-6976.08,37.9884,0.2995
13180000,55,286.044,-6977.29,46.61,0.2996
13190000,51,260.977,-6972.81,44.3427,0.2978
13200000,53,277.167,-6981.14,52.3372,0.302
13210000,53,272.921,-6983.37,39.3346,0.2959
13220000,51,264.131,-6980.08,52.3258,0.3036
13230000,56,280.092,-6963.06,47.4084,0.2977
13240000,56,276.024,-6961.5,46.058,0.2992
13250000,50,239.189,-6967.49,50.1914,0.2888
13260000,48,215.642,-6957.38,46.2565,0.2743
13270000,47,214.988,-6958.35,40.5013,0.2656
13280000,46,218.645,-6966.75,34.1412,0.2732
13290000,47,223.301,-6974.88,32.8771,0.2838
13300000,51,252.808,-6966.77,60.2445,0.2836
13310000,46,226.986,-6965.5,30.4378,0.298
13320000,49,240.711,-6962.56,35.9804,0.2896
13330000,45,223.071,-6967.74,40.3449,0.268
13340000,47,220.421,-6968.49,43.1795,0.2804
13350000,41,190.152,-6959.19,49.4926,0.2739
13360000,43,199.358,-6964.63,42.6636,0.2588
13370000,38,163.745,-6986.51,37.5423,0.2517
13380000,43,195.578,-6982.92,37.4393,0.2694
13390000,40,169.058,-6980.14,37.5124,0.2714
13400000,51,241.903,-6966.41,50.0608,0.2785
13410000,53,249.718,-6959.31,47.7052,0.2998
13420000,51,240.645,-6956.48,57.9629,0.2905
13430000,47,224.431,-6976.47,43.6057,0.2814
13440000,41,184.567,-6958.84,39.1841,0.2698
13450000,41,189.18,-6983.25,29.4938,0.2428
13460000,46,214.514,-6979.4,39.7136,0.2519
13470000,43,208.299,-6988.23,39.1087,0.2559
13480000,42,197.802,-6977.9,46.7362,0.2637
13490000,40,175.754,-6977.14,38.7444,0.2549
13500000,38,161.926,-6996.78,35.536,0.254
13510000,36,154.36,-6991.3,29.1672,0.2503
13520000,42,184.496,-6979.24,43.0481,0.2682
13530000,38,168.247,-6978.81,39.5698,0.2415
13540000,36,157.417,-6990.97,39.8898,0.2436
13550000,40,184.334,-6987.1,43.2294,0.2537
13560000,46,211.741,-6993.12,42.6795,0.2699
13570000,43,209.23,-6971.48,45.7815,0.2711
13580000,41,187.524,-6967.3,50.6916,0.2638
13590000,43,194.863,-6973.09,36.7214,0.257
13600000,46,207.448,-6975.7,36.7135,0.2759
13610000,43,189.551,-6969.69,43.0089,0.2777
13620000,51,242.086,-6969.57,49.5099,0.2762
13630000,52,243.012,-6964.05,50.9407,0.2973
13640000,45,204.39,-6974.99,32.9855,0.28
13650000,44,199.828,-6978.19,47.8476,0.2562
13660000,43,185.531,-6961.87,49.1804,0.2576
13670000,46,201.949,-6964.62,40.5869,0.2487
13680000,46,211.077,-6959.76,32.7834,0.2794
13690000,48,216.998,-6951.97,40.3773,0.2624
13700000,55,254.354,-6944.78,70.2801,0.263
13710000,50,226.694,-6946.53,49.7813,0.2831
13720000,50,225.956,-6955.38,54.2419,0.2767
13730000,49,223.228,-6971.25,51.1526,0.2695
13740000,53,245.556,-6954.17,45.4839,0.283
13750000,47,210.437,-6954.58,44.414,0.2722
13760000,50,229.66,-6965.45,47.2676,0.2817
13770000,44,179.155,-6970.79,39.4871,0.2726
13780000,38,159.615,-6977.11,40.0302,0.2623
13790000,41,174.824,-6982.32,33.0902,0.2626
13800000,33,128.834,-6985.64,32.2648,0.2599
13810000,35,147.785,-6973.79,29.9182,0.2473
13820000,36,148.546,-6978.16,40.5273,0.2476
13830000,37,150.649,-6985.2,47.0003,0.2549
13840000,37,157.128,-6982.59,28.906,0.2463
13850000,42,184.756,-6988.06,40.0024,0.2735
13860000,41,177.4,-6977.87,42.8996,0.2655
13870000,43,193.959,-6982.57,30.5531,0.2526
13880000,37,159.177,-6981.87,51.7145,0.2404
13890000,46,208.887,-6983.69,46.079,0.258
13900000,47,205.603,-6983.54,51.2408,0.2624
13910000,48,199.55,-6962.81,49.5987,0.2601
13920000,41,172.599,-6970.34,37.679,0.2507
13930000,40,162.389,-6984.7,29.6001,0.2533
13940000,36,141.87,-6979.44,28.4073,0.2319
13950000,35,140.989,-6977.91,36.1507,0.2293
13960000,37,144.274,-6969.89,29.0304,0.2351
13970000,42,172.633,-6971.83,43.3144,0.2449
13980000,44,176.289,-6962.97,38.429,0.243
13990000,44,180.171,-6967.14,59.9742,0.2597
14000000,42,169.524,-6984.85,46.1423,0.2668
14010000,43,186.658,-6970.18,41.9014,0.2498
14020000,39,162.696,-6967.84,31.1319,0.255
14030000,36,138.99,-6973.13,32.8465,0.2354
14040000,37,146.102,-6960.24,28.1146,0.227
14050000,39,155.013,-6961.61,31.7552,0.2441
14060000,34,125.369,-6968.16,34.9746,0.2301
14070000,38,143.787,-6969.84,37.172,0.2246
14080000,44,175.714,-6953.5,32.1537,0.2469
14090000,41,164.796,-6960.9,34.1694,0.2435
14100000,40,161.591,-6976.02,32.7889,0.253
14110000,41,167.195,-6961.34,44.3202,0.2405
14120000,35,133.356,-6968.93,42.1633,0.2419
14130000,41,166.182,-6965.36,42.2459,0.2262
14140000,40,170.969,-6953.54,48.0251,0.2496
14150000,48,221.902,-6959.29,42.1894,0.2485
14160000,51,235.628,-6964.22,39.7824,0.2836
14170000,45,207.341,-6960.66,43.3213,0.2807
14180000,51,241.839,-6968.76,52.5493,0.2724
14190000,50,235.904,-6968.3,60.315,0.2866
14200000,43,195.119,-6963.98,38.0438,0.2791
14210000,44,187.564,-6957.68,40.5352,0.2663
14220000,44,202.101,-6976.95,43.1825,0.2631
14230000,43,197.201,-6957.13,39.694,0.2694
14240000,43,194.732,-6968.12,48.2292,0.2711
14250000,41,182.524,-6968.03,42.8725,0.2693
14260000,39,168.965,-6959.98,33.3651,0.256
14270000,37,145.272,-6964.61,42.7005,0.2414
14280000,33,123.728,-6981.37,30.9773,0.2245
14290000,38,148.945,-6972.86,37.0082,0.2302
14300000,44,176.857,-6980.09,42.2932,0.2467
14310000,44,182.075,-6975.72,43.54,0.2645
14320000,39,158.676,-6977.58,44.5194,0.2391
14330000,43,183.97,-6985.13,41.8207,0.2484
14340000,39,170.991,-6975.54,39.3897,0.2578
14350000,41,176.453,-6977.38,62.5498,0.257
14360000,43,187.649,-6998.01,44.2806,0.2618
14370000,42,182.881,-6989.86,32.3021,0.265
14380000,44,201.005,-6978.17,27.5725,0.2697
14390000,44,200.298,-6986.65,39.5772,0.2617
14400000,44,196.521,-6969.46,29.0845,0.2546
14410000,41,171.42,-6964.53,37.5867,0.236
14420000,39,172.682,-6990.82,41.8734,0.2308
14430000,42,193.365,-6982.06,42.2362,0.2435
14440000,38,168.742,-6988.43,26.703,0.2529
14450000,40,176.562,-6987.36,37.0508,0.2534
14460000,42,190.625,-6991.7,45.3253,0.2674
14470000,42,192.054,-6985.98,42.8148,0.2419
14480000,49,229.726,-6979.48,56.9531,0.2702
14490000,42,177.059,-6990.33,28.8341,0.2492
14500000,42,187.322,-6974.95,42.0639,0.2436
14510000,43,180.4,-6977.24,50.0914,0.2514
14520000,41,171.433,-6965.55,34.5818,0.2482
14530000,40,167.472,-6979.14,45.0358,0.2527
14540000,42,187.219,-6985.64,31.3692,0.2571
14550000,43,192.318,-6981.34,41.8576,0.2595
14560000,49,226.943,-6972.13,60.3814,0.2667
14570000,45,198.733,-6969.92,58.2387,0.2648
14580000,47,212.507,-6967.12,42.754,0.2578
14590000,44,201.367,-6969.17,43.3591,0.264
14600000,42,176.056,-6962.88,41.7109,0.2663
14610000,40,168.243,-6959.1,37.0505,0.2482
14620000,42,176.9,-6978.7,43.0839,0.2567
14630000,40,167.187,-6985.37,40.3587,0.2378
14640000,38,160.011,-6981.91,40.3256,0.2413
14650000,41,168.499,-6982.58,48.2316,0.2582
14660000,39,159.062,-6982.06,35.2164,0.2695
14670000,41,175.318,-6983.53,39.2072,0.2465
14680000,42,179.993,-6987.87,44.8374,0.2582
14690000,46,204.641,-6999.73,56.3702,0.2799
14700000,41,188.138,-7004.58,43.3053,0.2576
14710000,45,214.604,-6985.15,59.3174,0.2573
14720000,44,193.667,-6997.4,41.2785,0.2773
14730000,40,175.323,-6982.31,43.8669,0.2636
14740000,38,152.57,-6999.91,42.0583,0.2516
14750000,40,163.677,-6989.02,38.8019,0.263
14760000,35,136.347,-6998.02,37.1718,0.2441
14770000,39,164.985,-6979.72,26.5774,0.2417
14780000,41,179.877,-6984.27,45.361,0.2545
14790000,44,195.008,-6976.21,49.5,0.2596
14800000,45,200.353,-6983.99,35.5938,0.2642
14810000,46,216.31,-6966.34,48.6699,0.2655
14820000,49,218.211,-6965.77,39.1748,0.2749
14830000,39,174.102,-6974.29,33.4877,0.2684
14840000,41,184.251,-6981.5,51.9731,0.2901
14850000,44,199.518,-6970.1,39.4934,0.2709
14860000,46,219.585,-6977.56,33.1314,0.2704
14870000,51,237.856,-6975.28,64.2516,0.279
14880000,55,262.18,-6977.59,52.9924,0.2906
14890000,59,282.637,-6968.21,50.8802,0.2988
14900000,52,245.441,-6963.85,57.1771,0.2836
14910000,45,199.194,-6966,39.8583,0.2693
14920000,45,193.376,-6971.93,43.8806,0.2534
14930000,39,161.594,-6969.67,29.9512,0.252
14940000,40,166.183,-6963.64,41.8217,0.2507
14950000,42,181.634,-6974.21,36.6567,0.26
14960000,42,178.387,-6963.69,43.0083,0.2654
14970000,39,165.522,-6976.68,44.057,0.2477
14980000,45,195.31,-6962.27,35.905,0.2571
14990000,48,216.681,-6959.08,48.0301,0.2675
15000000,52,239.866,-6967.15,54.3898,0.2862
15010000,51,234.986,-6960.23,45.1463,0.2852
15020000,47,213.145,-6967.12,38.8051,0.2816
15030000,47,201.826,-6951.21,46.9148,0.2676
15040000,52,237.923,-6951.49,71.667,0.2806
15050000,50,232.364,-6949.55,56.4578,0.2718
15060000,57,270.988,-6971.27,63.9603,0.2766
15070000,58,268.322,-6957.19,63.9076,0.3119
15080000,58,273.936,-6949.4,52.8842,0.3086
15090000,59,293.718,-6951.67,69.6636,0.2963
15100000,56,270.689,-6956.19,59.7245,0.2967
15110000,56,275.831,-6951.12,54.3995,0.2912
15120000,60,283.804,-6953.91,55.224,0.2953
15130000,51,235.657,-6954.76,42.7811,0.2917
15140000,50,235.789,-6958.47,39.1285,0.2901
15150000,51,249.205,-6967.16,43.6163,0.2768
15160000,52,250.679,-6962.89,60.9161,0.2971
15170000,52,254.363,-6956.98,51.5525,0.2858
15180000,48,237.676,-6961.27,38.185,0.2658
15190000,44,208.09,-6966.36,49.8542,0.2589
15200000,48,218.9,-6964.77,46.3482,0.2628
15210000,51,235.901,-6967.12,54.5902,0.2786
15220000,52,237.456,-6976.74,48.8965,0.2688
15230000,52,242.722,-6952.11,44.8808,0.2797
15240000,47,213.02,-6979.02,55.5209,0.2674
15250000,45,204.294,-6959.42,37.1709,0.2518
15260000,43,197.423,-6965.03,38.219,0.2494
15270000,44,196.622,-6959.41,45.966,0.2711
15280000,45,209.332,-6957.01,43.471,0.2617
15290000,47,209.704,-6964.95,42.9479,0.2659
15300000,47,216.184,-6953.04,38.6553,0.2805
15310000,43,189.204,-6967.82,42.4718,0.2726
15320000,47,212.012,-6958.3,36.9534,0.2676
15330000,45,207.901,-6953.71,41.9563,0.2683
15340000,53,263.642,-6960.81,49.1417,0.273
15350000,49,217.195,-6946.19,44.6734,0.2834
15360000,50,222.044,-6945.87,45.9224,0.2848
15370000,43,170.563,-6967.26,37.0552,0.2802
15380000,50,222.872,-6951.08,42.2678,0.2765
15390000,51,225.981,-6940.52,54.9021,0.2718
15400000,50,222.571,-6949.74,38.1577,0.283
15410000,54,245.71,-6940.04,50.3963,0.2844
15420000,56,251.409,-6945.23,67.3467,0.2945
15430000,54,246.051,-6945.83,49.3935,0.2938
15440000,56,246.752,-6952.19,50.6408,0.291
15450000,48,212.496,-6946.67,52.7403,0.271
15460000,51,211.396,-6950.2,47.2106,0.2878
15470000,54,237.174,-6924.51,47.5046,0.2763
15480000,57,259.291,-6925.72,58.5015,0.2776
15490000,51,224.793,-6930.34,49.5476,0.2766
15500000,50,213.943,-6944.23,60.5293,0.2565
15510000,50,217.485,-6940.32,44.5825,0.278
15520000,55,238.387,-6947.75,46.4681,0.2723
15530000,55,253.621,-6940.54,44.9421,0.2752
15540000,58,257.501,-6930.45,72.3427,0.2867
15550000,62,284.654,-6950.65,61.1348,0.2981
15560000,61,278.598,-6938.13,56.387,0.3057
15570000,52,227.309,-6941.7,51.9504,0.2831
15580000,49,203.879,-6937.59,52.6897,0.2835
15590000,53,237.371,-6943.77,52.2793,0.2746
15600000,47,205.265,-6943.15,50.0652,0.275
15610000,53,239.992,-6950.62,43.9358,0.2724
15620000,49,221.947,-6946.62,30.739,0.294
15630000,52,232.791,-6952,67.6546,0.2824
15640000,56,265.609,-6949.81,61.7112,0.2871
15650000,47,210.304,-6950.48,44.6745,0.2828
15660000,52,240.702,-6953.16,50.369,0.2886
15670000,47,222.296,-6971.81,54.8458,0.2809
15680000,42,185.06,-6973.97,35.8004,0.2715
15690000,39,166.494,-6984.03,30.1039,0.266
15700000,40,156.285,-6968.54,41.3152,0.2622
15710000,39,166.786,-6977.56,44.8882,0.2526
15720000,40,175.214,-6972.86,40.661,0.2576
15730000,41,181.756,-6968.93,41.7526,0.2572
15740000,42,185.937,-6967.17,46.365,0.2743
15750000,41,180.121,-6967.06,32.2479,0.2727
15760000,45,195.513,-6949.61,34.3219,0.2539
15770000,41,174.02,-6959.09,41.2246,0.2785
15780000,45,198.86,-6961.14,53.4985,0.2725
15790000,48,228.583,-6956.45,43.6211,0.3007
15800000,48,224.293,-6951.37,40.9215,0.2936
15810000,47,216.823,-6958.39,49.2255,0.2819
15820000,47,216.818,-6965.14,61.2812,0.2689
15830000,45,199.746,-6965.78,38.8485,0.2799
15840000,42,184.512,-6958.44,46.1056,0.267
15850000,40,160.963,-6964.66,40.2704,0.2404
15860000,43,174.923,-6970.79,35.3214,0.2548
15870000,44,188.235,-6967.62,50.4445,0.2639
15880000,46,201.885,-6970.36,40.2787,0.2711
15890000,46,196.81,-6969.46,34.4973,0.2787
15900000,38,160.06,-6977.5,44.2988,0.2459
15910000,37,156.94,-6972.98,35.2061,0.2488
15920000,39,168.796,-6967.68,40.829,0.2475
15930000,39,159.636,-6966.68,52.6589,0.2536
15940000,38,162.748,-6970.66,31.6387,0.2643
15950000,33,131.409,-6980.31,32.9928,0.2502
15960000,35,143.779,-6977.56,31.7735,0.2318
15970000,38,145.642,-6978.99,36.8191,0.2513
15980000,43,163.296,-6972.81,50.5061,0.2679
15990000,40,159.534,-6967.29,47.0832,0.2457
16000000,40,157.123,-6957.77,30.336,0.2466
16010000,40,160.158,-6963.36,42.4471,0.249
16020000,49,207.536,-6949.12,56.8751,0.2623
16030000,43,173.714,-6960.44,37.644,0.2638
16040000,38,147.136,-6957.79,43.3441,0.2489
16050000,46,191.14,-6962.87,32.0226,0.2534
16060000,53,222.83,-6955.06,42.8745,0.2829
16070000,51,215.383,-6966.1,58.2743,0.2989
16080000,46,203.172,-6965.59,52.2095,0.2868
16090000,51,231.246,-6947.44,50.0964,0.2664
16100000,56,257.897,-6949.94,63.795,0.2786
16110000,52,233.462,-6953.78,53.268,0.2745
16120000,54,233.101,-6947.74,54.3633,0.2852
16130000,57,247.819,-6938.56,60.0251,0.2792
16140000,59,268.521,-6933.44,47.2473,0.2952
16150000,54,235.508,-6950.71,62.5606,0.2811
16160000,50,219.537,-6963.83,45.8284,0.2813
16170000,57,237.393,-6959.14,51.7176,0.2772
16180000,60,271.187,-6934.31,54.9101,0.2899
16190000,54,235.297,-6949.36,54.0777,0.2795
16200000,52,230.803,-6959.92,43.4129,0.2881
16210000,51,207.216,-6948.01,57.1149,0.2717
16220000,54,247.781,-6944.87,57.861,0.269
16230000,50,223.877,-6951.75,56.076,0.2748
16240000,51,237.611,-6942.05,48.1419,0.2735
