generation,rank_1,rank_2,swapAccepted
21162000,3,6,0
21163000,4,5,1
21164000,1,3,0
21165000,1,2,0
21166000,2,3,0
21167000,3,4,0
21168000,3,5,0
21169000,1,3,0
21170000,2,4,0
21171000,2,4,0
21172000,3,6,0
21173000,3,6,0
21174000,3,5,0
21175000,4,6,0
21176000,2,6,0
21177000,1,5,0
21178000,1,4,0
21179000,3,6,0
21180000,2,4,0
21181000,1,6,0
21182000,2,3,0
21183000,2,6,0
21184000,3,4,0
21185000,1,4,0
21186000,3,5,0
21187000,1,3,0
21188000,2,4,0
21189000,1,4,0
21190000,1,2,0
21191000,5,6,1
21192000,1,4,0
21193000,1,5,0
21194000,1,6,0
21195000,3,5,0
21196000,1,6,0
21197000,4,6,1
21198000,2,4,0
21199000,5,6,1
21200000,2,3,0
21201000,2,4,0
21202000,1,5,0
21203000,4,6,1
21204000,4,5,1
21205000,2,6,0
21206000,2,5,0
21207000,5,6,1
21208000,1,3,0
21209000,3,4,0
21210000,4,6,1
21211000,1,2,0
21212000,3,6,0
21213000,2,4,0
21214000,2,6,0
21215000,4,5,1
21216000,3,5,0
21217000,4,5,1
21218000,2,5,0
21219000,3,6,0
21220000,2,5,0
21221000,1,3,0
21222000,2,6,0
21223000,1,3,0
21224000,1,6,0
21225000,5,6,1
21226000,2,3,0
21227000,1,3,0
21228000,1,5,0
21229000,3,4,0
21230000,3,4,0
21231000,4,5,0
21232000,1,2,0
21233000,5,6,0
21234000,2,5,0
21235000,1,6,0
21236000,3,4,0
21237000,4,6,0
21238000,2,3,0
21239000,3,5,0
21240000,1,3,0
21241000,2,5,0
21242000,1,6,0
21243000,4,5,0
21244000,1,4,0
21245000,4,5,1
21246000,2,5,0
21247000,2,5,0
21248000,1,6,0
21249000,2,6,0
21250000,3,6,0
21251000,5,6,1
21252000,1,6,0
21253000,1,2,0
21254000,2,5,0
21255000,3,6,0
21256000,5,6,1
21257000,3,4,0
21258000,3,6,0
21259000,1,4,0
21260000,3,5,0
21261000,1,5,0
21262000,1,2,0
21263000,1,5,0
21264000,3,5,0
21265000,2,6,0
21266000,1,6,0
21267000,4,6,0
21268000,3,5,0
21269000,2,4,0
21270000,4,6,0
21271000,1,2,0
21272000,1,2,0
21273000,4,5,1
21274000,3,4,0
21275000,1,6,0
21276000,2,4,0
21277000,2,5,0
21278000,1,4,0
21279000,2,4,0
21280000,1,3,0
21281000,1,3,0
21282000,2,5,0
21283000,2,4,0
21284000,5,6,0
21285000,1,6,0
21286000,1,5,0
21287000,5,6,0
21288000,1,2,0
21289000,4,5,1
21290000,5,6,1
21291000,2,6,0
21292000,2,5,0
21293000,2,5,0
21294000,5,6,1
21295000,1,3,0
21296000,2,6,0
21297000,1,3,0
21298000,3,5,0
21299000,2,4,0
21300000,1,4,0
21301000,1,4,0
21302000,2,5,0
21303000,2,3,1
21304000,3,6,0
21305000,5,6,0
21306000,2,3,0
21307000,1,3,0
21308000,2,6,0
21309000,4,6,0
21310000,1,6,0
21311000,2,6,0
21312000,4,5,1
21313000,4,6,0
21314000,2,6,0
21315000,2,4,0
21316000,3,5,0
21317000,3,6,0
21318000,2,4,0
21319000,2,5,0
21320000,3,6,0
21321000,4,5,0
21322000,5,6,0
21323000,2,5,0
21324000,1,3,0
21325000,1,2,0
21326000,3,6,0
21327000,3,5,0
21328000,1,6,0
21329000,1,6,0
21330000,3,4,1
21331000,2,3,0
21332000,2,4,0
21333000,4,6,0
21334000,1,5,0
21335000,3,4,1
21336000,3,5,0
21337000,2,4,0
21338000,2,5,0
21339000,1,5,0
21340000,5,6,1
21341000,4,5,0
21342000,2,5,0
21343000,2,3,1
21344000,2,5,0
21345000,1,3,0
21346000,3,4,0
21347000,4,6,0
21348000,1,3,0
21349000,3,5,0
21350000,3,6,0
21351000,4,6,0
21352000,2,3,1
21353000,2,5,0
21354000,1,3,0
21355000,2,5,0
21356000,4,5,1
21357000,4,6,1
21358000,2,6,0
21359000,1,4,0
21360000,5,6,0
21361000,5,6,1
21362000,3,5,0
21363000,5,6,1
21364000,3,6,0
21365000,1,5,0
21366000,1,2,0
21367000,4,6,1
21368000,1,6,0
21369000,1,2,0
21370000,4,5,1
21371000,1,3,0
21372000,3,6,0
21373000,3,6,0
21374000,1,6,0
21375000,1,2,0
21376000,1,4,0
21377000,1,6,0
21378000,3,6,0
21379000,1,4,0
21380000,3,4,1
21381000,5,6,1
21382000,4,6,0
21383000,1,2,0
21384000,2,5,0
21385000,1,5,0
21386000,2,5,0
21387000,1,2,0
21388000,5,6,0
21389000,4,5,0
21390000,1,5,0
21391000,3,4,1
21392000,3,6,0
21393000,1,5,0
21394000,4,6,0
21395000,1,2,0
21396000,4,5,0
21397000,4,5,0
21398000,2,4,0
21399000,1,2,0
21400000,2,6,0
21401000,2,3,0
21402000,3,5,0
21403000,1,3,0
21404000,5,6,1
21405000,3,5,0
21406000,5,6,1
21407000,3,6,0
21408000,2,6,0
21409000,1,5,0
21410000,1,4,0
21411000,1,4,0
21412000,2,6,0
21413000,1,3,0
21414000,3,6,0
21415000,2,3,1
21416000,1,5,0
21417000,2,6,0
21418000,3,6,0
21419000,1,6,0
21420000,2,6,0
21421000,3,5,0
21422000,3,5,0
21423000,2,5,0
21424000,4,6,0
21425000,5,6,1
21426000,3,5,0
21427000,3,6,0
21428000,2,5,0
21429000,3,6,0
21430000,2,3,0
21431000,2,3,0
21432000,2,6,0
21433000,4,5,0
21434000,1,4,0
21435000,2,4,0
21436000,2,5,0
21437000,3,4,0
21438000,3,4,0
21439000,1,6,0
21440000,3,4,0
21441000,2,5,0
21442000,1,2,0
21443000,4,5,0
21444000,2,5,0
21445000,3,4,0
21446000,4,6,0
21447000,2,4,0
21448000,1,2,0
21449000,1,3,0
21450000,1,4,0
21451000,3,4,0
21452000,3,5,0
21453000,2,5,0
21454000,1,5,0
21455000,4,6,0
21456000,1,5,0
21457000,2,6,0
21458000,3,5,0
21459000,2,4,0
21460000,2,4,0
21461000,1,5,0
21462000,3,6,0
21463000,2,5,0
21464000,4,6,0
21465000,3,5,0
21466000,3,4,0
21467000,3,6,0
21468000,2,4,0
21469000,4,6,0
21470000,2,4,0
21471000,1,5,0
21472000,2,3,1
21473000,1,4,0
21474000,2,5,0
21475000,2,4,0
21476000,2,4,0
21477000,2,3,1
21478000,1,2,0
21479000,2,5,0
21480000,2,6,0
21481000,1,3,0
21482000,3,6,0
21483000,3,4,0
21484000,3,6,0
21485000,4,6,0
21486000,5,6,0
21487000,1,4,0
21488000,1,5,0
21489000,1,3,0
21490000,3,4,0
21491000,1,4,0
21492000,4,6,0
21493000,2,4,0
21494000,1,2,0
21495000,1,4,0
21496000,1,4,0
21497000,2,5,0
21498000,4,6,0
21499000,2,6,0
21500000,3,5,0
21501000,3,6,0
21502000,2,3,1
21503000,4,6,0
21504000,4,6,0
21505000,5,6,1
21506000,1,2,0
21507000,1,2,0
21508000,3,5,0
21509000,2,3,0
21510000,3,5,0
21511000,1,5,0
21512000,1,3,0
21513000,2,6,0
21514000,3,6,0
21515000,3,6,0
21516000,4,6,0
21517000,1,4,0
21518000,1,6,0
21519000,1,5,0
21520000,3,5,0
21521000,4,6,0
21522000,1,5,0
21523000,4,5,0
21524000,1,2,0
21525000,3,4,0
21526000,3,6,0
21527000,2,4,0
21528000,1,5,0
21529000,1,2,0
21530000,1,3,0
21531000,3,6,0
21532000,4,5,0
21533000,1,3,0
21534000,1,3,0
21535000,2,5,0
21536000,4,6,0
21537000,1,6,0
21538000,1,2,0
21539000,4,6,0
21540000,4,6,0
21541000,2,4,0
21542000,4,5,0
21543000,1,5,0
21544000,5,6,1
21545000,4,6,0
21546000,3,6,0
21547000,2,4,0
21548000,5,6,0
21549000,3,4,0
21550000,1,4,0
21551000,2,6,0
21552000,2,6,0
21553000,1,3,0
21554000,3,4,0
21555000,1,3,0
21556000,1,3,0
21557000,2,3,0
21558000,3,5,0
21559000,1,6,0
21560000,2,4,0
21561000,1,5,0
21562000,3,4,0
21563000,3,5,0
21564000,1,6,0
21565000,4,6,0
21566000,3,4,1
21567000,5,6,0
21568000,3,4,1
21569000,1,4,0
21570000,2,4,0
21571000,1,2,0
21572000,1,3,0
21573000,1,6,0
21574000,4,6,0
21575000,1,5,0
21576000,2,3,0
21577000,1,2,0
21578000,1,2,0
21579000,2,4,0
21580000,2,6,0
21581000,1,2,0
21582000,1,5,0
21583000,2,3,0
21584000,3,6,0
21585000,5,6,1
21586000,2,3,0
21587000,3,5,0
21588000,3,5,0
21589000,3,5,0
21590000,4,5,0
21591000,1,3,0
21592000,3,6,0
21593000,1,5,0
21594000,1,5,0
21595000,5,6,1
21596000,1,3,0
21597000,2,6,0
21598000,4,5,0
21599000,1,4,0
21600000,5,6,1
21601000,2,3,1
21602000,2,6,0
21603000,3,6,0
21604000,2,4,0
21605000,2,6,0
21606000,1,6,0
21607000,1,5,0
21608000,2,3,0
21609000,3,5,0
21610000,1,6,0
21611000,1,6,0
21612000,3,4,0
21613000,1,5,0
21614000,3,5,0
21615000,1,4,0
21616000,3,5,0
21617000,3,4,0
21618000,1,4,0
21619000,2,3,1
21620000,3,5,0
21621000,2,4,0
21622000,4,5,0
21623000,1,2,0
21624000,4,6,0
21625000,1,3,0
21626000,4,5,0
21627000,5,6,1
21628000,3,5,0
21629000,1,2,0
21630000,3,5,0
21631000,2,4,0
21632000,1,2,0
21633000,3,6,0
21634000,1,3,0
21635000,2,5,0
21636000,3,4,0
21637000,3,6,0
21638000,5,6,1
21639000,1,3,0
21640000,3,4,0
21641000,2,4,0
21642000,3,5,0
21643000,2,4,0
21644000,4,6,0
21645000,1,6,0
21646000,2,5,0
21647000,2,6,0
21648000,5,6,1
21649000,1,3,0
21650000,2,5,0
21651000,4,6,0
21652000,3,5,0
21653000,1,4,0
21654000,2,3,1
21655000,1,5,0
21656000,2,4,0
21657000,1,2,0
21658000,1,5,0
21659000,1,4,0
21660000,1,2,0
21661000,2,3,0
21662000,2,5,0
21663000,2,3,1
21664000,3,5,0
21665000,1,3,0
21666000,4,6,0
21667000,1,3,0
21668000,2,5,0
21669000,1,2,0
21670000,2,3,1
21671000,3,5,0
21672000,2,4,0
21673000,2,6,0
21674000,2,6,0
21675000,2,5,0
21676000,2,6,0
21677000,1,4,0
21678000,5,6,1
21679000,1,2,0
21680000,3,4,0
21681000,2,3,0
21682000,1,6,0
21683000,3,5,0
21684000,4,6,0
21685000,2,3,0
21686000,2,5,0
21687000,1,5,0
21688000,1,6,0
21689000,3,6,0
21690000,1,5,0
21691000,3,5,0
21692000,2,6,0
21693000,1,2,0
21694000,2,4,0
21695000,1,6,0
21696000,1,2,0
21697000,1,2,0
21698000,1,5,0
21699000,1,3,0
21700000,3,5,0
21701000,2,6,0
21702000,1,3,0
21703000,4,6,0
21704000,3,5,0
21705000,2,3,0
21706000,4,5,0
21707000,3,6,0
21708000,5,6,1
21709000,2,3,0
21710000,1,2,0
21711000,1,5,0
21712000,2,4,0
21713000,5,6,1
21714000,3,6,0
21715000,3,4,0
21716000,2,4,0
21717000,2,5,0
21718000,1,4,0
21719000,1,4,0
21720000,1,6,0
21721000,3,5,0
21722000,5,6,1
21723000,4,6,0
21724000,1,5,0
21725000,2,5,0
21726000,2,5,0
21727000,2,3,1
21728000,1,5,0
21729000,2,4,0
21730000,1,5,0
21731000,4,6,0
21732000,1,5,0
21733000,1,4,0
21734000,5,6,1
21735000,1,3,0
21736000,3,6,0
21737000,1,3,0
21738000,4,6,0
21739000,2,6,0
21740000,1,6,0
21741000,3,4,0
21742000,1,2,0
21743000,1,2,0
21744000,4,6,0
21745000,3,6,0
21746000,3,6,0
21747000,4,5,0
21748000,2,6,0
21749000,3,6,0
21750000,3,6,0
21751000,2,5,0
21752000,5,6,0
21753000,2,5,0
21754000,2,3,0
21755000,3,5,0
21756000,2,5,0
21757000,3,6,0
21758000,1,4,0
21759000,1,2,0
21760000,1,5,0
21761000,4,5,0
21762000,4,5,0
21763000,3,4,0
21764000,3,6,0
21765000,2,6,0
21766000,3,4,0
21767000,1,4,0
21768000,2,6,0
21769000,2,4,0
21770000,1,5,0
21771000,1,5,0
21772000,4,6,0
21773000,3,4,0
21774000,1,5,0
21775000,2,6,0
21776000,3,5,0
21777000,1,2,0
21778000,2,4,0
21779000,3,6,0
21780000,3,5,0
21781000,3,5,0
21782000,2,3,0
21783000,3,4,0
21784000,4,5,0
21785000,3,4,0
21786000,3,4,0
21787000,4,5,0
21788000,2,6,0
21789000,1,6,0
21790000,2,5,0
21791000,2,6,0
21792000,1,5,0
21793000,2,4,0
21794000,1,3,0
21795000,2,4,0
21796000,1,3,0
21797000,2,5,0
21798000,2,5,0
21799000,2,6,0
21800000,5,6,0
21801000,1,2,0
21802000,2,5,0
21803000,3,4,0
21804000,3,6,0
21805000,1,6,0
21806000,1,6,0
21807000,2,5,0
21808000,4,5,1
21809000,4,5,1
21810000,2,3,1
21811000,5,6,1
21812000,2,6,0
21813000,1,5,0
21814000,2,4,0
21815000,1,5,0
21816000,3,5,0
21817000,1,6,0
21818000,1,2,0
21819000,1,2,0
21820000,4,6,0
21821000,1,3,0
21822000,1,6,0
21823000,3,5,0
21824000,1,6,0
21825000,2,3,0
21826000,3,4,0
21827000,5,6,1
21828000,1,4,0
21829000,4,5,1
21830000,3,5,0
21831000,2,5,0
21832000,1,4,0
21833000,2,3,0
21834000,2,6,0
21835000,1,3,0
21836000,1,6,0
21837000,1,3,0
21838000,2,6,0
21839000,3,4,0
21840000,1,2,0
21841000,1,2,0
21842000,4,6,0
21843000,4,6,0
21844000,1,4,0
21845000,1,5,0
21846000,1,5,0
21847000,1,5,0
21848000,2,6,0
21849000,4,6,0
21850000,1,2,0
21851000,1,4,0
21852000,4,5,1
21853000,3,6,0
21854000,1,3,0
21855000,2,6,0
21856000,2,3,1
21857000,4,6,0
21858000,2,5,0
21859000,1,6,0
21860000,2,5,0
21861000,4,6,1
21862000,1,5,0
21863000,1,5,0
21864000,2,6,0
21865000,3,4,0
21866000,4,5,1
21867000,1,5,0
21868000,2,4,0
21869000,5,6,1
21870000,1,2,0
21871000,5,6,0
21872000,4,5,1
21873000,4,6,1
21874000,2,6,0
21875000,1,6,0
21876000,5,6,1
21877000,1,6,0
21878000,3,6,0
21879000,1,4,0
21880000,4,5,1
21881000,2,5,0
21882000,1,2,0
21883000,2,4,0
21884000,2,5,0
21885000,5,6,1
21886000,1,6,0
21887000,3,6,0
21888000,3,5,0
21889000,2,4,0
21890000,3,5,0
21891000,1,3,0
21892000,1,4,0
21893000,1,5,0
21894000,2,4,0
21895000,5,6,1
21896000,1,4,0
21897000,3,5,0
21898000,3,4,0
21899000,1,3,0
21900000,2,4,0
21901000,4,5,1
21902000,1,4,0
21903000,1,3,0
21904000,3,6,0
21905000,3,5,0
21906000,3,5,0
21907000,1,4,0
21908000,1,5,0
21909000,3,5,0
21910000,1,2,0
21911000,3,4,0
21912000,1,5,0
21913000,2,5,0
21914000,2,6,0
21915000,1,6,0
21916000,3,5,0
21917000,1,4,0
21918000,4,5,1
21919000,1,2,0
21920000,4,5,1
21921000,3,5,0
21922000,1,6,0
21923000,4,5,1
21924000,3,6,0
21925000,1,5,0
21926000,1,6,0
21927000,3,6,0
21928000,3,4,0
21929000,4,5,0
21930000,5,6,1
21931000,1,5,0
21932000,2,4,0
21933000,3,6,0
21934000,1,6,0
21935000,4,6,0
21936000,5,6,1
21937000,1,2,0
21938000,4,6,0
21939000,4,5,0
21940000,1,6,0
21941000,3,5,0
21942000,3,5,0
21943000,2,5,0
21944000,1,6,0
21945000,1,3,0
21946000,1,6,0
21947000,3,4,0
21948000,1,3,0
21949000,3,4,0
21950000,1,2,0
21951000,4,5,0
21952000,2,3,1
21953000,4,5,0
21954000,3,4,0
21955000,3,4,0
21956000,4,5,0
21957000,3,4,0
21958000,3,5,0
21959000,1,6,0
21960000,2,6,0
21961000,2,5,0
21962000,2,5,0
21963000,2,6,0
21964000,3,6,0
21965000,2,3,1
21966000,1,6,0
21967000,4,6,0
21968000,3,5,0
21969000,5,6,1
21970000,3,5,0
21971000,1,6,0
21972000,4,6,0
21973000,2,6,0
21974000,4,6,0
21975000,1,2,0
21976000,1,3,0
21977000,4,5,0
21978000,4,6,0
21979000,2,5,0
21980000,1,4,0
21981000,1,3,0
21982000,2,3,1
21983000,1,3,0
21984000,1,5,0
21985000,2,4,0
21986000,3,6,0
21987000,3,6,0
21988000,5,6,1
21989000,1,4,0
21990000,2,4,0
21991000,1,2,0
21992000,2,4,0
21993000,1,3,0
21994000,2,4,0
21995000,2,6,0
21996000,1,2,0
21997000,5,6,1
21998000,4,6,0
21999000,1,2,0
22000000,2,5,0
22001000,3,6,0
22002000,4,5,1
22003000,2,6,0
22004000,5,6,1
22005000,1,3,0
22006000,2,6,0
22007000,3,6,0
22008000,5,6,1
22009000,4,5,1
22010000,1,5,0
22011000,3,5,0
22012000,1,6,0
22013000,1,5,0
22014000,2,6,0
22015000,2,4,0
22016000,4,6,0
22017000,4,6,0
22018000,4,5,0
22019000,3,4,0
22020000,1,6,0
22021000,2,6,0
22022000,1,4,0
22023000,1,4,0
22024000,2,5,0
22025000,2,5,0
22026000,3,6,0
22027000,2,6,0
22028000,4,6,0
22029000,1,3,0
22030000,1,2,0
22031000,2,4,0
22032000,2,4,0
22033000,2,4,0
22034000,3,4,0
22035000,2,5,0
22036000,1,5,0
22037000,3,4,0
22038000,3,4,0
22039000,2,4,0
22040000,3,4,0
22041000,2,4,0
22042000,1,5,0
22043000,1,5,0
22044000,1,3,0
22045000,2,4,0
22046000,1,3,0
22047000,2,6,0
22048000,1,5,0
22049000,2,4,0
22050000,3,5,0
22051000,4,5,0
22052000,1,6,0
22053000,1,2,0
22054000,2,6,0
22055000,2,4,0
22056000,2,4,0
22057000,2,6,0
22058000,5,6,1
22059000,2,6,0
22060000,1,5,0
22061000,1,2,0
22062000,1,4,0
22063000,1,4,0
22064000,1,4,0
22065000,2,6,0
22066000,3,5,0
22067000,1,2,0
22068000,5,6,1
22069000,1,3,0
22070000,1,2,0
22071000,2,3,0
22072000,4,6,0
22073000,1,6,0
22074000,3,6,0
22075000,2,5,0
22076000,5,6,1
22077000,4,5,1
22078000,2,6,0
22079000,1,5,0
22080000,2,4,0
22081000,2,5,0
22082000,1,4,0
22083000,1,4,0
22084000,3,6,0
22085000,2,3,0
22086000,2,4,0
22087000,3,6,0
22088000,1,2,0
22089000,3,6,0
22090000,3,5,0
22091000,3,4,0
22092000,1,4,0
22093000,1,5,0
22094000,2,6,0
22095000,2,3,1
22096000,1,6,0
22097000,1,4,0
22098000,4,6,0
22099000,1,4,0
22100000,1,4,0
22101000,1,4,0
22102000,1,6,0
22103000,2,6,0
22104000,2,6,0
22105000,1,5,0
22106000,1,2,0
22107000,3,5,0
22108000,3,4,0
22109000,4,6,0
22110000,4,6,1
22111000,3,5,0
22112000,1,2,0
22113000,1,5,0
22114000,3,5,0
22115000,1,3,0
22116000,2,6,0
22117000,4,6,1
22118000,1,2,0
22119000,3,5,0
22120000,2,3,0
22121000,5,6,0
22122000,2,6,0
22123000,1,5,0
22124000,1,2,0
22125000,4,6,1
22126000,1,3,0
22127000,1,4,0
22128000,2,5,0
22129000,4,5,1
22130000,2,6,0
22131000,2,4,0
22132000,2,6,0
22133000,1,2,0
22134000,3,4,0
22135000,3,4,0
22136000,2,6,0
22137000,1,4,0
22138000,3,5,0
22139000,3,5,0
22140000,3,4,0
22141000,3,4,0
22142000,1,5,0
22143000,4,5,1
22144000,4,6,0
22145000,4,5,1
22146000,5,6,1
22147000,1,4,0
22148000,4,6,0
22149000,1,2,0
22150000,3,4,0
22151000,5,6,1
22152000,1,3,0
22153000,2,6,0
22154000,4,6,0
22155000,1,3,0
22156000,5,6,1
22157000,1,6,0
22158000,1,6,0
22159000,2,6,0
22160000,3,5,0
22161000,5,6,1
22162000,2,3,0
22163000,2,5,0
22164000,5,6,1
22165000,2,3,0
22166000,3,6,0
22167000,4,6,0
22168000,3,6,0
22169000,4,6,0
22170000,4,5,0
22171000,3,6,0
22172000,2,5,0
22173000,3,6,0
22174000,2,4,0
22175000,2,4,0
22176000,5,6,0
22177000,1,2,0
22178000,1,3,0
22179000,4,5,0
22180000,2,4,0
22181000,1,5,0
22182000,1,3,0
22183000,3,4,0
22184000,2,3,0
22185000,1,5,0
22186000,1,2,0
22187000,4,6,0
22188000,3,5,0
22189000,1,2,0
22190000,2,6,0
22191000,2,5,0
22192000,4,6,0
22193000,2,5,0
22194000,1,3,0
22195000,1,3,0
22196000,4,5,0
22197000,1,2,0
22198000,1,3,0
22199000,1,2,0
22200000,4,5,0
22201000,4,5,0
22202000,1,4,0
22203000,4,6,0
22204000,1,3,0
22205000,2,6,0
22206000,1,6,0
22207000,4,5,0
22208000,5,6,1
22209000,5,6,0
22210000,3,6,0
22211000,1,4,0
22212000,1,5,0
22213000,3,6,0
22214000,1,2,0
22215000,4,5,1
22216000,2,5,0
22217000,2,6,0
22218000,1,3,0
22219000,2,6,0
22220000,1,3,0
22221000,1,6,0
22222000,2,3,1
22223000,2,6,0
22224000,1,2,0
22225000,2,6,0
22226000,5,6,1
22227000,3,4,0
22228000,1,3,0
22229000,3,5,0
22230000,3,5,0
22231000,1,5,0
22232000,1,6,0
22233000,1,5,0
22234000,4,5,1
22235000,2,3,1
22236000,2,6,0
22237000,4,5,1
22238000,3,5,0
22239000,2,6,0
22240000,3,4,0
22241000,2,3,1
22242000,1,3,0
22243000,5,6,1
22244000,1,6,0
22245000,1,3,0
22246000,2,4,0
22247000,4,6,0
22248000,2,4,0
22249000,5,6,0
22250000,4,6,0
22251000,1,4,0
22252000,5,6,0
22253000,3,6,0
22254000,2,3,0
22255000,2,6,0
22256000,2,6,0
22257000,1,2,0
22258000,2,6,0
22259000,1,3,0
22260000,1,4,0
22261000,1,3,0
22262000,2,3,1
22263000,3,5,0
22264000,1,3,0
22265000,1,6,0
22266000,1,5,0
22267000,2,6,0
22268000,1,2,0
22269000,2,3,1
22270000,2,5,0
22271000,4,6,0
22272000,2,5,0
22273000,1,2,0
22274000,2,6,0
22275000,1,4,0
22276000,2,5,0
22277000,2,5,0
22278000,2,3,0
22279000,1,2,0
22280000,2,5,0
22281000,1,4,0
22282000,4,6,1
22283000,1,5,0
22284000,2,6,0
22285000,4,6,1
22286000,1,6,0
22287000,1,3,0
22288000,4,5,1
22289000,1,4,0
22290000,1,5,0
22291000,4,5,0
22292000,3,5,0
22293000,2,5,0
22294000,1,6,0
22295000,1,6,0
22296000,1,6,0
22297000,3,4,0
22298000,1,3,0
22299000,5,6,1
22300000,4,5,0
22301000,2,5,0
22302000,1,3,0
22303000,5,6,1
22304000,3,4,0
22305000,3,6,0
22306000,2,5,0
22307000,3,4,0
22308000,1,5,0
22309000,1,5,0
22310000,2,6,0
22311000,2,6,0
22312000,3,6,0
22313000,2,4,0
22314000,2,4,0
22315000,5,6,1
22316000,2,3,0
22317000,1,5,0
22318000,3,5,0
22319000,2,4,0
22320000,2,6,0
22321000,2,5,0
22322000,3,6,0
22323000,2,6,0
22324000,2,3,0
22325000,1,4,0
22326000,5,6,1
22327000,2,4,0
22328000,3,6,0
22329000,4,5,1
22330000,1,6,0
22331000,4,6,0
22332000,3,4,0
22333000,1,6,0
22334000,1,6,0
22335000,2,6,0
22336000,3,6,0
22337000,2,3,1
22338000,2,4,0
22339000,1,5,0
22340000,2,5,0
22341000,4,5,1
22342000,4,5,0
22343000,1,2,0
22344000,1,2,0
22345000,2,5,0
22346000,2,5,0
22347000,1,2,0
22348000,2,6,0
22349000,2,4,0
22350000,2,3,1
22351000,4,5,0
22352000,3,4,0
22353000,3,6,0
22354000,1,5,0
22355000,1,2,0
22356000,1,5,0
22357000,1,4,0
22358000,5,6,1
22359000,1,5,0
22360000,2,4,0
22361000,1,4,0
22362000,1,4,0
22363000,2,3,0
22364000,2,5,0
22365000,2,4,0
22366000,2,5,0
22367000,1,6,0
22368000,4,6,1
22369000,1,2,0
22370000,1,5,0
22371000,1,4,0
22372000,1,5,0
22373000,1,5,0
22374000,1,6,0
22375000,1,6,0
22376000,2,6,0
22377000,1,4,0
22378000,4,6,1
22379000,1,3,0
22380000,1,4,0
22381000,2,4,0
22382000,1,3,0
22383000,2,5,0
22384000,3,6,0
22385000,3,4,0
22386000,1,5,0
22387000,2,4,0
22388000,4,5,1
22389000,2,5,0
22390000,3,4,0
22391000,4,6,1
22392000,3,5,0
22393000,2,3,1
22394000,5,6,1
22395000,1,5,0
22396000,1,2,0
22397000,3,6,0
22398000,2,3,1
22399000,5,6,1
22400000,1,2,0
22401000,3,6,0
22402000,1,6,0
22403000,3,6,0
22404000,1,5,0
22405000,2,6,0
22406000,1,2,0
22407000,3,4,0
22408000,1,6,0
22409000,2,5,0
22410000,3,5,0
22411000,1,2,0
22412000,1,6,0
22413000,2,6,0
22414000,4,5,1
22415000,2,6,0
22416000,3,6,0
22417000,4,6,0
22418000,3,5,0
22419000,1,4,0
22420000,3,5,0
22421000,1,4,0
22422000,2,3,0
22423000,1,3,0
22424000,3,4,0
22425000,1,6,0
22426000,1,4,0
22427000,1,5,0
22428000,5,6,1
22429000,2,4,0
22430000,3,4,0
22431000,4,6,1
22432000,1,4,0
22433000,1,5,0
22434000,3,6,0
22435000,2,5,0
22436000,3,5,0
22437000,2,6,0
22438000,4,5,1
22439000,2,6,0
22440000,1,3,0
22441000,4,5,1
22442000,2,6,0
22443000,2,6,0
22444000,2,5,0
22445000,1,6,0
22446000,1,2,0
22447000,5,6,1
22448000,3,4,0
22449000,2,3,1
22450000,1,5,0
22451000,1,4,0
22452000,2,4,0
22453000,1,2,0
22454000,2,4,0
22455000,2,6,0
22456000,2,5,0
22457000,3,4,0
22458000,2,3,1
22459000,3,4,0
22460000,1,2,0
22461000,2,6,0
22462000,3,4,0
22463000,3,5,0
22464000,4,5,1
22465000,2,5,0
22466000,1,3,0
22467000,1,2,0
22468000,3,6,0
22469000,1,5,0
22470000,4,5,0
22471000,3,4,0
22472000,3,5,0
22473000,5,6,1
22474000,2,4,0
22475000,3,6,0
22476000,2,5,0
22477000,5,6,1
22478000,2,6,0
22479000,4,6,0
22480000,1,6,0
22481000,5,6,1
22482000,2,4,0
22483000,1,3,0
22484000,2,4,0
22485000,4,5,0
22486000,1,5,0
22487000,4,5,1
22488000,5,6,0
22489000,1,5,0
22490000,3,4,0
22491000,1,2,0
22492000,1,3,0
22493000,2,3,0
22494000,1,6,0
22495000,4,5,1
22496000,3,5,0
22497000,3,6,0
22498000,1,4,0
22499000,3,6,0
22500000,4,6,1
22501000,3,6,0
22502000,3,4,0
22503000,3,4,0
22504000,1,6,0
22505000,4,5,1
22506000,2,6,0
22507000,1,6,0
22508000,3,6,0
22509000,1,4,0
22510000,2,4,0
22511000,3,5,0
22512000,3,4,0
22513000,3,6,0
22514000,3,5,0
22515000,3,4,0
22516000,4,5,1
22517000,1,2,0
22518000,2,3,0
22519000,2,6,0
22520000,1,2,0
22521000,3,6,0
22522000,4,6,1
22523000,1,3,0
22524000,3,6,0
22525000,1,2,0
22526000,1,2,0
22527000,5,6,0
22528000,1,5,0
22529000,1,5,0
22530000,1,6,0
22531000,1,4,0
22532000,4,6,0
22533000,1,6,0
22534000,1,3,0
22535000,2,6,0
22536000,1,5,0
22537000,2,5,0
22538000,3,4,0
22539000,1,5,0
22540000,1,3,0
22541000,1,4,0
22542000,4,5,1
22543000,3,4,0
22544000,2,5,0
22545000,1,2,0
22546000,1,5,0
22547000,3,5,0
22548000,4,5,1
22549000,1,4,0
22550000,2,5,0
22551000,2,3,1
22552000,2,5,0
22553000,3,6,0
22554000,3,4,0
22555000,3,6,0
22556000,2,3,1
22557000,1,4,0
22558000,1,3,0
22559000,4,5,0
