generation,N_shifts,logPrior,logLik,eventRate,acceptRate
10470000,17,59.1486,-5737.75,10.1418,0.2524
10480000,12,28.086,-5731.48,13.5722,0.2717
10490000,13,37.0485,-5728.05,12.4076,0.2405
10500000,14,38.0094,-5718.43,12.6383,0.2433
10510000,13,34.0363,-5722.07,8.66621,0.1978
10520000,13,33.0338,-5732.54,13.2775,0.2454
10530000,14,40.1576,-5725.15,11.6408,0.2589
10540000,15,43.586,-5724.84,11.0298,0.2597
10550000,13,36.7805,-5731.44,19.306,0.2629
10560000,15,49.2357,-5725.42,19.0757,0.2709
10570000,16,62.9939,-5727.78,14.3646,0.2769
10580000,13,38.6791,-5739.06,16.1189,0.2522
10590000,13,39.3019,-5741.95,15.1025,0.28
10600000,12,25.1851,-5741.01,10.7681,0.2628
10610000,12,25.4915,-5740.44,14.2579,0.2661
10620000,11,26.6275,-5746.44,15.6366,0.242043
10630000,12,30.3809,-5739.62,7.75349,0.2688
10640000,15,43.3919,-5729.97,7.97421,0.2581
10650000,12,35.6668,-5738.32,12.6811,0.2804
10660000,16,51.1315,-5730.16,13.5049,0.2673
10670000,17,54.0679,-5720.55,18.327,0.273
10680000,16,49.855,-5723.21,13.7854,0.2478
10690000,14,31.7326,-5728.89,15.2154,0.2358
10700000,12,23.7941,-5731.55,14.8934,0.2311
10710000,11,20.4084,-5729,14.2826,0.2249
10720000,11,17.5206,-5734.55,8.05872,0.2217
10730000,15,39.439,-5731.95,11.7638,0.2363
10740000,14,27.2119,-5731,11.4991,0.2561
10750000,12,20.4706,-5732.05,7.70344,0.2254
10760000,12,19.9004,-5734.23,12.155,0.2187
10770000,13,32.7198,-5736.76,8.0213,0.2528
10780000,11,22.1167,-5745.83,14.8681,0.2491
10790000,13,31.3135,-5728.37,10.2743,0.2542
10800000,11,33.2296,-5758.68,11.1962,0.239567
10810000,12,37.411,-5756.85,17.7814,0.252
10820000,12,21.2638,-5731.91,12.0411,0.249233
10830000,12,23.9696,-5730.69,13.6929,0.2576
10840000,13,28.6032,-5723.8,20.9818,0.2637
10850000,15,39.15,-5723.62,12.8612,0.258
10860000,13,25.5718,-5715.97,15.3536,0.2497
10870000,13,26.6788,-5721.61,9.24649,0.2436
10880000,14,39.1009,-5723.03,9.81308,0.2392
10890000,18,51.7485,-5719.98,25.4248,0.2491
10900000,18,50.8158,-5719.15,15.297,0.2737
10910000,18,51.7691,-5711.92,18.1839,0.2799
10920000,18,51.4973,-5714.11,16.3189,0.2731
10930000,16,40.6228,-5729.29,15.3813,0.2778
10940000,15,38.5113,-5742.79,15.3223,0.2821
10950000,15,34.1526,-5726.73,17.4619,0.259
10960000,16,40.9681,-5736.05,13.6473,0.2548
10970000,14,33.3768,-5730.59,10.3695,0.2691
10980000,14,36.3208,-5733.81,17.4314,0.2569
10990000,12,22.5071,-5736.81,7.66902,0.2603
11000000,12,19.0955,-5741.24,6.95413,0.2437
11010000,11,26.4895,-5735.38,6.59914,0.238295
11020000,12,30.319,-5728.3,6.65068,0.2398
11030000,14,46.3109,-5727.55,14.8074,0.241
11040000,15,47.0637,-5733.62,12.4945,0.2711
11050000,17,62.1479,-5729.44,21.0124,0.2846
11060000,14,22.3588,-5721.14,19.1831,0.256933
11070000,14,37.5707,-5722.96,7.73884,0.2569
11080000,13,29.1381,-5733.67,12.1516,0.263
11090000,16,45.5819,-5732.3,22.5077,0.2551
11100000,13,33.2787,-5728.54,11.4004,0.2593
11110000,12,28.5751,-5736.7,8.27856,0.266
11120000,16,52.4608,-5724.9,17.1478,0.2449
11130000,14,31.6682,-5730.61,14.2757,0.2367
11140000,13,27.2376,-5723.04,11.7188,0.2635
11150000,13,38.2678,-5730.56,12.8006,0.24997
11160000,18,67.5323,-5718.3,16.7904,0.2514
11170000,17,44.9,-5720.87,17.922,0.253467
11180000,17,37.1435,-5726.86,18.8528,0.2574
11190000,18,46.4789,-5711.68,25.275,0.2459
11200000,16,41.9534,-5716.6,11.7378,0.2462
11210000,16,37.3372,-5718.66,14.2724,0.2641
11220000,13,21.6145,-5718.76,11.8688,0.242
11230000,18,54.3545,-5720.34,16.5767,0.2524
11240000,15,39.5292,-5721.98,14.8913,0.2623
11250000,17,49.2453,-5722.72,14.4301,0.2613
11260000,15,31.1901,-5723.31,10.032,0.2822
11270000,16,34.0825,-5711.96,13.0727,0.2383
11280000,19,50.8626,-5706.85,14.1958,0.2602
11290000,19,49.8137,-5708.42,21.2382,0.2845
11300000,16,37.0963,-5710.8,16.5014,0.2687
11310000,15,30.2346,-5725.69,15.912,0.2626
11320000,13,23.576,-5721.85,14.1984,0.2381
11330000,14,32.7098,-5735.25,14.6238,0.2368
11340000,13,27.591,-5722.42,15.5802,0.2456
11350000,13,19.7441,-5718.85,16.54,0.2493
11360000,15,41.6519,-5718.16,14.7149,0.2499
11370000,15,36.0267,-5709.21,13.0159,0.2437
11380000,13,21.6893,-5719.08,22.2306,0.2365
11390000,18,60.5555,-5712.01,15.5772,0.2475
11400000,15,40.4587,-5715.44,17.8076,0.2589
11410000,15,36.4927,-5720.54,14.3503,0.2518
11420000,14,31.7777,-5715.96,8.7015,0.2593
11430000,15,29.1944,-5713.51,11.7859,0.2441
11440000,18,48.0404,-5709.93,22.5692,0.2538
11450000,17,45.8133,-5702.58,16.4407,0.2602
11460000,15,31.757,-5722.72,21.6641,0.2587
11470000,13,35.4731,-5731.68,11.5893,0.2401
11480000,14,43.9853,-5735,10.907,0.236913
11490000,13,24.659,-5723.34,15.4287,0.2469
11500000,13,24.4634,-5721.49,12.659,0.2312
11510000,14,34.8331,-5718.81,8.1813,0.2603
11520000,13,33.2082,-5737.32,17.3466,0.2424
11530000,13,36.8997,-5729.85,14.8123,0.2512
11540000,12,28.4689,-5731.26,13.4057,0.2383
11550000,12,32.6374,-5735.41,9.31709,0.2147
11560000,16,52.3708,-5727.68,14.9114,0.2431
11570000,14,44.7941,-5730.14,17.8072,0.2737
11580000,13,40.5277,-5734.13,10.2476,0.2709
11590000,12,35.6606,-5729.59,11.4824,0.2576
11600000,13,38.1342,-5727.71,14.7908,0.2478
11610000,13,34.8818,-5738.06,18.3713,0.236014
11620000,14,47.6589,-5743.43,19.2978,0.2761
11630000,12,31.8933,-5739.26,20.7672,0.2592
11640000,12,33.5533,-5749.99,16.3981,0.2705
11650000,12,35.8265,-5743.64,6.79493,0.2617
11660000,12,36.1732,-5742.74,10.7314,0.2468
11670000,13,34.7488,-5737.02,18.9763,0.259429
11680000,17,62.8214,-5723.67,15.8358,0.2565
11690000,15,52.8513,-5727.71,9.67167,0.2814
11700000,18,66.5636,-5730.75,19.2872,0.2648
11710000,15,50.4121,-5729.13,6.71455,0.258
11720000,13,31.464,-5722.89,14.7246,0.2364
11730000,11,20.5892,-5733.05,10.2329,0.2308
11740000,17,52.3294,-5715.12,13.9841,0.2319
11750000,14,46.0006,-5720.28,12.2489,0.2581
11760000,14,43.9044,-5715.8,12.2195,0.2702
11770000,17,67.6058,-5722.49,11.8144,0.2804
11780000,17,66.349,-5725.95,21.8747,0.2901
11790000,15,46.0494,-5736.83,13.7748,0.2757
11800000,13,33.4958,-5723,14.9199,0.2518
11810000,13,40.9034,-5729.95,12.1886,0.2662
11820000,13,38.4349,-5733.17,13.0488,0.281
11830000,16,55.7166,-5731.31,10.971,0.279
11840000,14,41.8582,-5732.79,14.2929,0.2855
11850000,12,35.3391,-5733.62,16.5269,0.278
11860000,15,47.6358,-5727.55,11.6605,0.2718
11870000,12,27.1577,-5731.13,11.6063,0.2709
11880000,12,32.973,-5727.71,12.8328,0.2681
11890000,13,44.4065,-5728.05,12.5794,0.268
11900000,13,26.7138,-5730.17,12.9876,0.2558
11910000,14,36.8632,-5731.31,25.4016,0.252
11920000,13,36.9762,-5732.94,17.6652,0.240368
11930000,14,40.362,-5724.81,19.7215,0.256
11940000,14,40.2207,-5725.35,13.4023,0.2755
11950000,13,35.6448,-5731.3,13.9858,0.2716
11960000,13,27.1268,-5726.56,11.9256,0.2559
11970000,12,21.5268,-5730.31,9.53435,0.2412
11980000,14,37.2462,-5734.15,9.33759,0.2574
11990000,15,39.7426,-5721.12,10.9181,0.2721
12000000,17,55.6903,-5726.43,15.9746,0.281
12010000,13,37.3347,-5724.93,13.0552,0.2677
12020000,15,42.6385,-5719.92,13.4235,0.255
12030000,14,34.148,-5726.74,11.6026,0.2517
12040000,14,34.7901,-5719.6,13.3442,0.2614
12050000,15,40.5199,-5718.42,15.1458,0.2423
12060000,14,32.0108,-5721.18,16.8212,0.2706
12070000,14,33.7109,-5728.66,13.3015,0.2608
12080000,14,31.6174,-5729.49,15.7846,0.2468
12090000,12,27.988,-5736.2,9.24591,0.2387
12100000,14,37.5203,-5725.83,14.0731,0.2536
12110000,12,21.1628,-5721.87,11.8808,0.2288
12120000,15,26.6375,-5722.61,15.3527,0.2223
12130000,15,35.3181,-5723.72,16.6557,0.246
12140000,12,26.3974,-5733.48,9.11654,0.2416
12150000,15,38.7631,-5721.65,14.3126,0.2623
12160000,14,34.0284,-5723.11,11.0783,0.2595
12170000,13,34.6117,-5732.77,5.52184,0.2513
12180000,13,34.5627,-5726.97,16.3908,0.2715
12190000,13,36.6991,-5742.89,11.9469,0.2584
12200000,11,31.5622,-5748.81,18.6225,0.240804
12210000,12,33.4373,-5740.84,15.0207,0.2292
12220000,11,26.9175,-5742.69,8.19041,0.2231
12230000,10,23.4295,-5745.78,7.89828,0.2197
12240000,12,27.8592,-5729.6,15.2066,0.2262
12250000,15,57.3311,-5728.16,13.1531,0.2411
12260000,13,40.0569,-5727.09,11.6045,0.2606
12270000,13,41.8399,-5730.44,9.07198,0.2587
12280000,14,41.5497,-5721.52,15.874,0.2596
12290000,16,57.3341,-5717.33,15.2264,0.2482
12300000,19,65.2967,-5719.1,14.773,0.2509
12310000,21,79.9389,-5719.47,23.85,0.2755
12320000,24,92.2431,-5711.61,23.4377,0.2922
12330000,20,72.0185,-5715.27,15.4671,0.2902
12340000,17,57.0506,-5710.22,15.5156,0.2559
12350000,12,33.4271,-5746.8,16.1321,0.236707
12360000,12,32.6385,-5728.35,15.2897,0.2544
12370000,13,39.9477,-5734.23,11.8591,0.2558
12380000,12,29.0016,-5735.52,6.41929,0.2452
12390000,12,32.237,-5727.36,13.965,0.2434
12400000,12,33.3826,-5741.82,12.2955,0.2404
12410000,13,34.5994,-5720.86,8.84693,0.240132
12420000,13,33.9726,-5727.35,11.1379,0.2448
12430000,14,41.8907,-5717.97,13.4887,0.2616
12440000,17,57.6709,-5724.07,11.6337,0.2628
12450000,14,39.2135,-5721.49,12.339,0.2713
12460000,16,51.5419,-5716.82,10.2187,0.2699
12470000,17,52.326,-5720.96,15.579,0.2703
12480000,15,36.4388,-5726.63,18.9924,0.2338
12490000,14,39.3634,-5715.49,13.7278,0.2425
12500000,15,43.4409,-5726.6,12.7947,0.2436
12510000,15,43.9764,-5722.71,18.2873,0.2704
12520000,12,22.9948,-5727.82,8.68636,0.2476
12530000,11,25.5628,-5742.58,8.73014,0.2274
12540000,12,32.4298,-5722.25,12.8427,0.2517
12550000,15,47.1215,-5727.39,9.89187,0.2707
12560000,14,47.2953,-5730.97,17.6101,0.2748
12570000,12,32.3737,-5728.8,8.93098,0.2557
12580000,14,39.8275,-5726.72,14.8069,0.2688
12590000,14,45.9092,-5723.2,9.10306,0.268
12600000,13,35.5207,-5729.13,11.1713,0.2731
12610000,12,30.6946,-5735.21,12.3318,0.2525
12620000,12,25.9399,-5726.6,10.9145,0.2467
12630000,16,48.2132,-5719.62,20.8091,0.2353
12640000,16,50.0826,-5712.96,18.1416,0.2535
12650000,16,49.8662,-5715.87,14.4655,0.2632
12660000,18,62.085,-5716.25,12.9943,0.2697
12670000,18,61.8186,-5714.7,16.3362,0.2741
12680000,13,43.4745,-5721.16,15.3955,0.2571
12690000,15,48.2911,-5716.33,15.4245,0.2544
12700000,15,55.2163,-5719.52,13.321,0.2905
12710000,17,64.1236,-5720.58,23.8706,0.2839
12720000,13,35.7902,-5738.83,11.4152,0.2738
12730000,14,47.6417,-5739.69,15.7946,0.2877
12740000,13,41.1658,-5742.96,12.0471,0.263
12750000,12,35.5924,-5740.1,10.0367,0.23821
12760000,11,22.315,-5734.5,10.8301,0.254778
12770000,13,30.7941,-5742.16,15.3471,0.2544
12780000,12,29.9905,-5739.3,9.32511,0.2517
12790000,13,38.2599,-5743.64,8.18599,0.2636
12800000,12,34.8635,-5740.73,10.8225,0.2381
12810000,11,32.244,-5739.05,8.09741,0.246
12820000,13,40.7829,-5745.12,17.4396,0.2539
12830000,12,34.2581,-5740.38,11.2122,0.2689
12840000,12,35.8075,-5742.83,13.4646,0.2511
12850000,14,40.4432,-5734.84,14.4112,0.253689
12860000,12,32.8561,-5739.26,12.1523,0.2572
12870000,14,43.5728,-5737.65,11.251,0.2718
12880000,13,32.8876,-5725.41,12.876,0.2337
12890000,15,45.8873,-5731.86,15.5424,0.2509
12900000,17,55.3361,-5722.54,21.1141,0.2642
12910000,15,48.6665,-5724.32,14.2861,0.2687
12920000,13,35.5088,-5728.28,14.1355,0.2505
12930000,15,49.8847,-5723.58,9.12668,0.2597
12940000,12,27.5634,-5736.69,8.09419,0.2611
12950000,12,27.8121,-5741.21,7.65954,0.2612
12960000,12,24.5454,-5731.35,7.06454,0.243795
12970000,11,22.9928,-5732.21,10.9654,0.24145
12980000,16,46.5946,-5735.63,11.5778,0.2561
12990000,11,24.4608,-5734.12,14.4452,0.244
13000000,11,24.2929,-5733.14,8.03229,0.2367
13010000,12,28.8298,-5729.81,12.2491,0.24798
13020000,13,33.3687,-5725.68,12.811,0.2321
13030000,16,52.3427,-5726.48,15.3024,0.2539
13040000,14,43.1508,-5719.4,11.1099,0.2626
13050000,12,30.7198,-5719.03,6.77238,0.2418
13060000,13,37.0357,-5738.22,16.2269,0.2371
13070000,14,43.7487,-5727.51,7.81353,0.2371
13080000,14,46.8692,-5734.63,8.43359,0.2713
13090000,17,69.4442,-5720.69,17.5684,0.2909
13100000,17,59.0094,-5711.58,16.2055,0.299
13110000,14,41.1974,-5722.73,10.9925,0.2751
13120000,14,43.3807,-5719.84,18.8195,0.2481
13130000,14,40.5634,-5727.42,12.5557,0.2753
13140000,15,51.483,-5717.02,17.5713,0.2885
13150000,17,55.829,-5722.9,23.4025,0.2753
13160000,19,68.1697,-5714.08,15.0967,0.2765
13170000,14,44.964,-5732.39,15.1842,0.2567
13180000,17,59.0609,-5724.82,10.76,0.2837
13190000,17,63.8986,-5725.89,19.4938,0.2905
13200000,15,53.452,-5732.59,14.6526,0.2723
13210000,15,52.8938,-5726.97,13.9242,0.268
13220000,20,84.3865,-5725.19,18.3404,0.2692
13230000,18,66.6418,-5722.71,16.7186,0.3005
13240000,15,50.0923,-5725.16,10.1797,0.2541
13250000,12,29.2918,-5721.94,10.4466,0.2438
13260000,13,34.3165,-5723.98,13.1973,0.2431
13270000,15,45.0388,-5726.85,15.9628,0.2565
13280000,15,52.5827,-5721.72,13.5679,0.2563
13290000,14,49.6188,-5730,13.7669,0.2576
13300000,13,42.7527,-5726.5,22.6212,0.2609
13310000,15,52.2765,-5741,21.2168,0.2493
13320000,15,51.6075,-5727.37,12.1252,0.2603
13330000,16,58.4014,-5719.45,15.9779,0.2611
13340000,14,50.5938,-5722.13,12.9262,0.2759
13350000,13,34.2,-5733.68,12.4287,0.2526
13360000,14,44.58,-5730.24,18.1966,0.2464
13370000,13,37.2015,-5729.97,16.1173,0.2436
13380000,16,56.6241,-5727.36,9.70936,0.2471
13390000,15,52.1953,-5729.75,15.917,0.2657
13400000,14,48.2056,-5735.61,9.07719,0.2854
13410000,14,45.4947,-5729.53,16.9742,0.2503
13420000,13,47.409,-5733.38,9.20374,0.2659
13430000,13,40.482,-5723.22,11.9229,0.2454
13440000,13,32.4469,-5724.72,15.222,0.2548
13450000,13,31.5001,-5720.32,16.1124,0.2535
13460000,14,39.4552,-5744.86,11.8515,0.2624
13470000,12,30.516,-5731.63,8.61293,0.2772
13480000,14,38.39,-5725.97,10.316,0.2627
13490000,12,28.6223,-5736.67,9.03583,0.241872
13500000,15,45.1482,-5726.69,11.2664,0.26155
13510000,14,39.0841,-5725.6,19.8219,0.2682
13520000,11,18.5035,-5729.31,18.8808,0.219
13530000,14,31.1795,-5711.25,9.31256,0.2397
13540000,14,39.218,-5720.61,10.6821,0.2579
13550000,13,31.269,-5732.53,14.893,0.2593
13560000,11,14.7619,-5725.12,11.0248,0.245886
13570000,12,21.0874,-5729.34,9.27129,0.2243
13580000,14,34.8819,-5718.99,10.3506,0.237833
13590000,13,30.576,-5730.72,19.4719,0.2767
13600000,14,41.6019,-5725.1,16.6053,0.257
13610000,17,44.109,-5723.74,18.4944,0.2697
13620000,15,32.865,-5717.7,14.7066,0.287
13630000,10,19.9211,-5745.39,7.44169,0.237025
13640000,13,26.977,-5721.25,7.17263,0.237529
13650000,13,24.9003,-5725.06,10.2742,0.2265
13660000,12,28.9282,-5732.02,8.02047,0.246875
13670000,15,32.964,-5725.41,18.9319,0.2318
13680000,17,54.841,-5717.63,14.7929,0.2426
13690000,16,41.6935,-5719.71,13.707,0.2399
13700000,13,28.2069,-5728.85,14.9605,0.2553
13710000,13,25.4461,-5723.23,20.3681,0.2434
13720000,12,13.8997,-5725.12,7.10812,0.2381
13730000,14,32.3775,-5733.63,17.57,0.2499
13740000,16,46.8066,-5729.82,18.2857,0.2233
13750000,12,31.0051,-5736.61,6.91437,0.2517
13760000,12,17.476,-5727.24,10.4748,0.24555
13770000,16,46.0462,-5721.77,9.61721,0.2448
13780000,13,31.2497,-5736.69,10.5948,0.230633
13790000,13,32.4675,-5723.06,15.6465,0.24625
13800000,13,28.4796,-5720.75,7.71939,0.2667
13810000,14,33.5979,-5725.29,8.94611,0.2598
13820000,13,19.1539,-5718.77,10.8554,0.2558
13830000,14,32.3621,-5723.17,12.3023,0.2232
13840000,13,29.2824,-5730.76,10.6768,0.2571
13850000,13,27.5909,-5722.33,16.3277,0.2485
13860000,14,38.4637,-5721.91,14.8346,0.2435
13870000,19,60.7127,-5711.54,21.3417,0.2469
13880000,21,77.1965,-5712.12,21.0714,0.2802
13890000,24,93.4179,-5707.15,20.5757,0.3034
13900000,17,53.9254,-5703.95,16.2077,0.2717
13910000,17,42.041,-5720.08,19.3062,0.2711
13920000,13,28.7805,-5723.89,16.0704,0.3001
13930000,12,27.7781,-5727.64,6.97053,0.2525
13940000,13,28.6873,-5725.21,8.11114,0.2665
13950000,14,39.4616,-5734.74,17.8862,0.2604
13960000,14,41.2506,-5726.39,12.347,0.2674
13970000,12,26.9458,-5727.13,12.6224,0.2901
13980000,10,22.9584,-5752.1,9.79586,0.227403
13990000,13,40.477,-5736.24,10.0975,0.2442
14000000,15,38.6094,-5733.68,14.4359,0.2465
14010000,15,51.2761,-5733.57,15.1144,0.2767
14020000,15,42.9716,-5733.09,13.4877,0.265
14030000,10,21.0533,-5737.28,10.5199,0.2488
14040000,10,20.2091,-5737.8,5.52105,0.2348
14050000,9,6.08621,-5767.09,7.42851,0.235327
14060000,12,34.2934,-5731.58,16.0378,0.24605
14070000,14,39.1004,-5728.26,17.3547,0.2813
14080000,13,32.1203,-5733.15,10.4655,0.2735
14090000,11,18.4269,-5724.27,9.9102,0.256
14100000,13,30.3722,-5732.88,12.5215,0.2465
14110000,14,36.5029,-5728.83,17.2374,0.2618
14120000,12,30.3583,-5727.13,16.893,0.246207
14130000,11,17.5347,-5728,10.0419,0.2664
14140000,13,37.3523,-5728.77,18.661,0.2485
14150000,15,54.0626,-5726.13,11.5467,0.277
14160000,13,36.7161,-5726.12,9.81383,0.2575
14170000,14,48.6548,-5730.28,15.6513,0.2679
14180000,14,37.9951,-5728.02,16.8476,0.2502
14190000,16,53.2301,-5725.62,11.3781,0.2664
14200000,14,46.6932,-5730.34,12.2576,0.2713
14210000,12,28.8608,-5729.44,15.561,0.252
14220000,13,37.6691,-5727.1,17.5845,0.2567
14230000,14,42.14,-5724.39,5.78866,0.2549
14240000,12,25.1457,-5722.48,11.5409,0.2432
14250000,14,43.4944,-5728.15,10.0746,0.2287
14260000,16,55.6786,-5726.64,21.1311,0.2442
14270000,16,63.7731,-5725.15,11.5459,0.2683
14280000,14,45.0361,-5722.82,11.2727,0.2585
14290000,12,28.4275,-5733.03,16.8972,0.255312
14300000,11,23.9358,-5735.38,12.5735,0.2508
14310000,13,29.0199,-5735.05,20.0196,0.2523
14320000,14,43.5066,-5735.37,14.3704,0.2699
14330000,15,49.9596,-5729.95,15.8091,0.2844
14340000,17,49.563,-5718.08,17.1648,0.2974
14350000,15,42.1723,-5727.15,15.0833,0.278
14360000,14,33.872,-5723.1,11.1769,0.2616
14370000,14,41.9476,-5720.98,13.2084,0.2793
14380000,14,36.3493,-5728.05,12.3958,0.2587
14390000,13,35.5985,-5731.46,12.2092,0.2657
14400000,11,25.6972,-5732.96,15.0044,0.2542
14410000,13,39.8914,-5733.14,14.0297,0.2687
14420000,11,31.4706,-5735.45,10.9456,0.253
14430000,13,45.0069,-5737.87,17.2987,0.2672
14440000,15,47.2788,-5730.58,10.8274,0.2817
14450000,15,52.5335,-5725.2,10.5409,0.242719
14460000,16,47.9912,-5731.83,14.6139,0.2628
14470000,15,47.1566,-5727.48,22.9387,0.2634
14480000,14,45.2202,-5737.22,15.257,0.2592
14490000,16,54.1151,-5731.16,16.8735,0.2655
14500000,14,50.3118,-5732.77,13.2521,0.2733
14510000,16,50.8505,-5727.97,14.8101,0.2675
14520000,14,44.7834,-5735.69,8.05548,0.2489
14530000,13,30.9869,-5735.61,11.3573,0.2629
14540000,14,39.5092,-5733.75,8.42552,0.2467
14550000,13,26.9717,-5728.37,10.0572,0.2451
14560000,14,36.0836,-5727.1,16.2389,0.2293
14570000,11,22.4932,-5741.62,6.9497,0.242224
14580000,14,41.0887,-5741.94,19.3924,0.2427
14590000,14,40.1418,-5731.46,8.80579,0.2875
14600000,11,24.4437,-5737.91,8.85801,0.2381
14610000,14,38.8703,-5750.23,18.5618,0.229382
14620000,14,36.1711,-5745.12,12.6317,0.2407
14630000,14,41.5784,-5726.16,17.5326,0.254867
14640000,15,53.361,-5723.76,14.5842,0.2871
14650000,11,22.2504,-5732.88,9.98936,0.2402
14660000,12,35.2938,-5737.69,11.1903,0.2319
14670000,11,26.3045,-5737.35,10.5864,0.2383
14680000,12,24.763,-5730.79,8.13926,0.249511
14690000,11,15.4399,-5733.61,6.53517,0.2417
14700000,12,21.5555,-5737.6,11.4453,0.2282
14710000,14,32.103,-5718.12,10.792,0.242
14720000,12,19.6763,-5728.7,10.2794,0.2405
14730000,13,26.1475,-5721.31,11.8971,0.2399
14740000,12,19.4404,-5727.62,9.80317,0.2495
14750000,11,32.0241,-5760.35,11.262,0.240969
14760000,13,24.1994,-5723.87,16.4052,0.23675
14770000,14,31.7457,-5716.54,9.84267,0.237
14780000,14,32.7082,-5723.21,12.9798,0.2404
14790000,14,30.2424,-5718.73,21.4875,0.2411
14800000,15,38.5985,-5717.32,20.5832,0.2407
14810000,14,32.7681,-5732.11,15.8826,0.2447
14820000,11,22.0771,-5734.16,14.2044,0.236173
14830000,11,17.3717,-5736.41,11.2446,0.2287
14840000,14,40.2845,-5741.49,11.2241,0.2437
14850000,12,22.4579,-5730.91,8.38086,0.2474
14860000,12,22.5678,-5723.81,18.2625,0.23766
14870000,16,45.7276,-5718.97,13.0552,0.2481
14880000,13,28.186,-5725.18,10.8429,0.2508
14890000,12,25.745,-5724.19,13.176,0.2315
14900000,13,30.4302,-5721.8,17.5418,0.2366
14910000,14,39.7626,-5728.2,14.4604,0.2434
14920000,15,48.0511,-5726.13,19.4383,0.2637
14930000,14,48.2934,-5726.47,18.4805,0.2862
14940000,14,42.9201,-5724.51,10.8157,0.2564
14950000,14,39.242,-5733.1,9.00998,0.2412
14960000,15,43.079,-5717.87,24.5044,0.24178
14970000,17,54.7208,-5714.29,17.0406,0.2329
14980000,16,46.5383,-5704.81,15.3862,0.236
14990000,15,54.269,-5729.17,16.4254,0.262625
15000000,13,41.3463,-5728.08,15.8093,0.2448
15010000,14,42.2984,-5720.9,18.2327,0.2418
15020000,15,39.2322,-5707.97,13.7577,0.2371
15030000,14,38.673,-5718.54,11.956,0.2478
15040000,14,36.8142,-5718.99,13.0448,0.2377
15050000,16,46.9548,-5713.48,11.3853,0.253675
15060000,16,54.7542,-5729.29,13.2017,0.2675
15070000,16,51.5988,-5710.44,16.4776,0.2755
15080000,16,46.6998,-5715.42,11.5652,0.2748
15090000,13,35.2993,-5722.47,16.2216,0.2723
15100000,13,37.4937,-5732.94,11.3348,0.2494
15110000,12,34.5582,-5738.35,16.9352,0.2589
15120000,13,37.8751,-5729.42,9.66969,0.2495
15130000,17,69.3723,-5733.31,7.98725,0.2701
15140000,15,48.9109,-5728.51,12.7158,0.269
15150000,16,45.1635,-5727.55,13.0312,0.2464
15160000,13,24.4356,-5733.36,10.7896,0.2486
15170000,11,21.6909,-5731.19,6.82295,0.232545
15180000,11,23.6361,-5732.4,7.99333,0.2209
15190000,12,29.7441,-5732.03,8.73131,0.2304
15200000,11,24.5477,-5732.54,15.3594,0.2331
15210000,13,40.409,-5730.87,12.6782,0.243
15220000,12,27.6648,-5733.79,11.8701,0.247644
15230000,12,22.3334,-5728.96,7.88756,0.2552
15240000,16,52.9171,-5719.96,20.5359,0.2183
15250000,20,71.4461,-5734.22,18.4405,0.2787
15260000,13,39.4504,-5731.24,9.56595,0.2845
15270000,18,70.0163,-5734.53,14.9125,0.2622
15280000,16,61.3844,-5728,15.8804,0.2754
15290000,18,64.4189,-5712.47,16.8428,0.2699
15300000,16,44.8764,-5718.13,9.28436,0.2704
15310000,18,58.6596,-5717.36,22.5829,0.2788
15320000,13,34.5857,-5728.45,8.82353,0.2782
15330000,13,43.4008,-5725.89,12.0043,0.2658
15340000,16,61.8963,-5729.35,13.8102,0.2825
15350000,13,33.8263,-5728.39,14.8875,0.2564
15360000,15,49.9959,-5728.16,14.2546,0.2638
15370000,15,44.8565,-5731.39,13.4002,0.2757
15380000,15,42.7929,-5730.58,11.2558,0.2653
15390000,14,48.7516,-5728.55,12.6479,0.2918
15400000,15,54.4961,-5732.1,13.8262,0.262
15410000,13,41.8124,-5728.33,11.1021,0.2713
15420000,17,63.5457,-5726.32,15.3447,0.2658
15430000,15,49.3268,-5718.31,17.3997,0.2985
15440000,17,60.7113,-5720.61,13.6648,0.272
15450000,17,56.7392,-5720.32,17.2968,0.2744
15460000,17,56.5561,-5719.02,22.7424,0.29
15470000,15,43.5803,-5718.82,17.7558,0.2485
15480000,14,42.3801,-5720.82,10.6851,0.2391
15490000,17,65.7641,-5720.95,19.4772,0.2504
15500000,14,48.7472,-5729.52,11.7344,0.2566
15510000,18,75.0056,-5715.18,20.8662,0.2746
15520000,18,63.2403,-5718.5,18.2326,0.2873
15530000,18,66.2727,-5715.53,16.3011,0.2864
15540000,13,34.8102,-5726.94,8.03267,0.2655
15550000,12,27.7956,-5736.93,10.7687,0.2568
15560000,11,6.3443,-5731.51,6.24778,0.235531
15570000,11,16.209,-5733.38,13.7246,0.226542
15580000,14,30.1974,-5726.59,12.5442,0.25
15590000,12,21.0195,-5739.42,15.9151,0.2614
15600000,12,30.8919,-5728.44,14.2374,0.2836
15610000,14,36.87,-5730.52,14.9993,0.2627
15620000,12,24.467,-5731.2,5.75441,0.2695
15630000,13,36.4906,-5734.13,13.0743,0.2471
15640000,12,35.036,-5727.15,11.3277,0.2457
15650000,11,24.5187,-5729.61,15.3803,0.2332
15660000,13,38.1075,-5724.29,7.04243,0.2171
15670000,13,36.8108,-5723.97,8.13813,0.2537
15680000,12,29.3314,-5725.83,10.7877,0.2494
15690000,13,32.2565,-5728.18,8.78544,0.2392
